Unnamed: 0,content,individual,groups,religion/creed,race/ethnicity,politics
1880,Cái nào tốt th khen cái nào xấu là chê ad có tầm nhìn_thấu đáu sáng_suốt . Chứ hok phải bọn ngu_đần mê mụi hok phân_biệt đúng_sai ._Ng ta thấy sai ng ta nói thì bị cho là việt tân,3,3,0,0,0
1780,Đíu ai like . Cho thầy đi ăn_cắp luôn,1,0,0,0,0
4123,Điên,1,0,0,0,0
4126,Hết chuyện nói thì dùng hành_động để hâm_nóng tình_cảm nên ngu thế,1,0,0,0,0
118,Sản_phẩm của 1 nền giáo_dục thối_nát,3,3,0,0,0
5854,Duyên Phạm_ghê tr nay văn_chương dữ hén,1,0,0,0,0
2684,Dm vô cách_ly chứ có phải sống trong lâu_đài đâu muốn dc sung_sướng .. ngta còn phải phục_vụ cơm cho ăn tận miệng còn cà_chớn .. muốn m sống mới cách_ly chứ muốn m chết đã kệ mẹ rồi m,3,1,0,0,0
3422,"Nó bị chó nhập rồi đm chạy nhanh không nó cắn chết bà bọn mày , ở đó mà hỏi lsao nữa",3,0,0,0,0
514,Con_mẹ nó,3,0,0,0,0
1274,Hải_Văn_Trần_chực bú cu Tiệp hay gì =)))),3,0,0,0,0
9059,hh ... yêu anh tôi vl,2,0,0,0,0
4077,noi vậy phãi làm_sao cho k còn răng để nói đừng làm gì khác chỉ làm thôi,1,0,0,0,0
6396,Đc vliz a ơiii ..,2,2,0,0,0
8183,Ko ko ko bao_giờ tha_lỗi cho nó,0,0,0,0,0
9325,"Tại_sao có nhiều người , không phải chê mà là chửi :",1,1,0,0,0
6108,Sao cô giống đàn_ông thế cháu tưởng đàn_ông,3,3,0,0,0
8211,Này chắc là chị của anh độ hỉ .,1,0,0,0,0
1316,Bexuammailonto :),3,0,0,0,0
6862,Tội_nghiệp cô quá đi 😭 😭 😭,1,0,0,0,0
5386,"họ đang bận làm tượng_đài , bận xây cầu nghìn tỷ , đường nghìn tỷ ở nơi khác . rồi từ_từ sẽ có . kêu cái đéo gì . xây có tiền đút_túi mà dại gì ko xây .",0,3,0,0,0
4866,Cay đỏ dái,3,3,0,0,0
4729,Ý_kiến cái củ_cải . Lên phường mau,0,0,0,0,0
6200,Công_thức phá_sản =)),2,2,0,0,0
5654,"mình cũng băn_khoăn cái này trước cá chết nhiều đéo màu_mè gì giờ cá đéo chết thì nước lại có màu , nghi_án đổ ít màu cho loang ra mị nhau , rồi tối tối đi đổ ít nước gì đó cho cá ở đâu_đó hồ nào chết hàng_loạt để gây hoang_mang và phân_tán dư_luận , cái dmd",3,3,0,0,0
4543,cháu còn nhỏ đừng xạo loz theo bố cháu nhé tùng,3,0,0,0,0
2013,# ERROR !,0,0,0,0,0
8270,Bác trần dần kết câu_chuyện ván cờ rất đúng . chúc bác luôn nhìn_nhận sự_việc luôn sáng,1,0,0,0,0
2946,And DLV come in 3 ... 2 ...,0,2,0,0,0
357,"Cái page này phản_động đấy , ad súc_vật biết cc j đâu",3,0,0,0,2
3294,tr ơi nhìn thầy giống con póng quá à .,2,2,0,0,0
268,"Mấy chú mấy bác trị tham_nhũng mạnh_tay tử_hình hết dùm , rồi lấy tiền lo cho dân đâu ra đó thì đéo có thằng nào rảnh phản_động đâu mấy chú mấy bác ạ .",2,2,0,0,2
4331,Vaicalon =))),0,0,0,0,0
8554,"ANH NÓI NGHÈO_KHỔ CÓ NHAU , CHỨ ANH CÓ NÓI GIÀU_CÓ NHAU_ĐÂU : (",1,1,0,0,0
986,Huyền Khánh_Phùng_ơ chị mặt nhiều lớp thế 😂,2,0,0,0,0
6402,Vu Quynh_Huong đó là 1 sự cân_bằng hoàn_hảo vãilone của tạo_hóa =)))),2,0,0,0,0
9056,Dễ_thương hết_sức,1,0,0,0,0
668,Huỳnh_Chí Tính CLMM CHỔNG_MÔNG LÊN,2,0,0,0,0
1356,Thứ giật tiền Minh_Hiếu,3,0,0,0,0
9990,Ngầu thế . K giống tộc_trưởng ẻo_lả nữa r 😂,1,1,0,0,0
4551,Gu ăn_mặc như cc : v,0,0,0,0,0
7036,>> >> >> >> >> >> >> >> >> >> >,0,0,0,0,0
501,Ad óc con chó vãi lồn,3,3,0,0,0
8645,Má ba đẹp quá_trời luôn,1,1,0,0,0
3715,đó là sự tinh_tế kèm theo một_chút vãi loz .,2,0,0,0,0
616,Con điên này ghê,3,0,0,0,0
8981,"Má ơi ta nói như coi hài , cô dễ_thương quá",1,0,0,0,0
6041,Page lâu_lâu nói_chuyện chuẩn dễ_sợ > . <,1,1,0,0,0
380,Con mẹ mày trốn học thầy tao qua đây khịa cái gì đây 😁 😁 😁,2,0,0,0,0
1021,Nhìn mặt thì ngắn_ngủn . Mắt thì hít ._Mũi thì to . Nhìn nhủ mấy thằng nô_lệ .,3,0,0,0,0
7632,Mua thêm áo con thầy live lộ hết ngực ..,1,1,0,0,0
3961,1 con chó điên đã vào sủa và cắn ....,3,0,0,0,0
8636,giáo_án này hả : v,1,1,0,0,0
207,"Từ khi đâu Việt_Nam thành cái ổ_chứa dịch của bọn Rich_kid , Việt_kiều vậy ủa khi còn khỏe có tiền thì sống nước này , nước kia , quốc_tịch này quốc_tịch kia , rồi tới khi bị gì lại quay về Việt_Nam , kiểu như Việt_Nam là chổ tạm_trú á , đéo hiểu chúng_mày sống kiểu gì luôn",2,2,0,0,0
8652,35 : 25 nghe chưa đỏ vs vàng là 1 k nên xúc_phạm nhau,1,1,0,0,0
2320,quan_trọng là dân đéo tin vào chúng_mày nữa chứ ko phải là sợ chúng_mày lạm_quyền trưng_dụng,0,2,0,0,2
5959,chị ba nói_chuyện dễ_thương quá,1,1,0,0,0
8168,"Thế rốt_cuộc "" chu cà mo "" nghĩa_là gì thế mọi người",0,1,0,0,0
1865,"Thớt óc chó , dư lợn viên ăn_cám heo , con bò đỏ ngu_si .. thằng đàn_ông rẻ_tiền mất_dạy .. 1 con_người khốn_nạn ..",3,3,0,0,3
3647,CÁI LỒN,2,0,0,0,0
2836,"Vãi l Bùi_thắng , uh thì chú cứ nói nữa đi :) cãi chi cho mệt",3,0,0,0,0
8258,Đúng mười giờ mới_lạ toàn hụt mấy phút anh_em nhờ,0,1,0,0,0
9174,😆 nghe mắc cười quá,1,1,0,0,0
4701,Gần toàn gái xinh mà hành_xử kém quá .,0,0,0,0,0
35,dư_luận viên vào ẳng nào : v,3,3,0,0,0
7565,"90 phân tram , Tôi rât dông-y voi dâu-oc trai-tim , y-tuong và loi noi ra o dây cua ông Trân-Dân . En l'écoutant parler , je suis très d'accord d son esprit , de tout ce qu'il s'exprimait ici .",0,0,0,0,0
1423,"đéo biết thì im , thằng cục_trưởng cục phân kia bảo dư_lượng chất_độc trong nông_sản vượt mức cho_phép nhưng ăn vào ko sao , độc_giả tức quá nên mới bảo "" Kính_thưa thằng cục cứt : chất_độc ko_thể ăn được "" , hiểu chửa ? ? ?",3,0,0,0,0
6362,Quá chời quá đất Kon_Tiết,1,1,0,0,0
3955,Thuyết cc,2,0,0,0,0
2676,"đ m , thầy_giáo cũng sống ảo",3,0,0,0,0
5053,D ' Đức d hiểu nhìn cái hình là cừ ỉa,0,0,0,0,0
1508,anh lân hỏi toàn câu hóc_búa và trot tên dần này . lão lại càng lên_cơn thần_kinh nặng hơn . nước mỹ chưa có thuốc trị bệnh thần_kinh cho trần dần thì chữa làm_sao virus19 được kkkk,2,0,0,0,0
2749,"Nếu ông này đem thử_nghiệm rồi chết vì tai_nạn . Thằng chó ad lại bảo : Cơ_quan nhà_nước ko quản_lí , theo_dõi để người dân chết vì phát_minh của mình . Ex",3,3,0,0,0
1259,Deoooo nhaa thầy 😚 😚,3,0,0,0,0
2325,Các ông ns ch lj vs loại người này ns ch với vs nó chả khác gì mình ngang nó cả im_lặng đi nghiệp từ khác đến thôi ae ạ,3,0,0,0,0
8403,Trần_Thành,1,0,0,0,0
5771,🥰 🥰 🥰,0,0,0,0,0
5994,Mai Ánh_Thi có nha em ơi ibx nha,1,0,0,0,0
7883,lý phục vô thuyết nhưng nghe lí_hợp =)) ~ ~ ~,1,1,0,0,0
638,Đéo có gì để nói về cái đất_nước này,0,0,0,3,0
5866,So Pre Tài_Trợ Độ Tây Ngày Hôm Ngày =)),1,1,0,0,0
8462,mày khôn vậy mày,1,0,0,0,0
8885,"Sang Campuchia mà phát_triển tài_năng ! Đã có 2 người phong tướng rồi đó , ở VN thì nằm mơ đi .",2,2,0,2,0
9435,Đang khoe đú trend mà nhớ_nhung gì dở đây má > <,1,1,0,0,0
3822,thế đéo nào xin_lỗi 1 câu là xong v ?,3,3,0,0,0
9527,chưa vk chưa ny uống vào ko biết có động_dục ko nhỉ 🤨,1,0,0,0,0
3382,Sena ám bỏ_mẹ,3,0,0,0,0
3709,Già mà dơ,3,0,0,0,0
2307,cái mỏ l * n trong làng hài_khẩu nghiệp !,3,0,0,0,0
4720,Thay_vì ở đây xàm lol,0,0,0,0,0
1255,"Nếu ai , hoặc cộng_đồng nào giúp tiêu_diệt được luôn các chế_độ cộng_sản còn sót lại trên thế_giới , đặc_biệt là tại TQ và VN , thì nên trao_tặng họ giải Nobel_Hòa_Bình và giải Nobel Y_Học . Giải Nobel_Hòa_Bình vì công_lao tiêu_diệt chủ_nghĩa_bạo lưc cộng",0,0,0,3,3
6798,Có quá nhiều áp_lực trong cuộc_sống ... mỗi lúc áp_lực hay buồn_phiền nhiều lúc mình củng có suy_nghĩ như vậy,1,1,0,0,0
9010,3 chicken,1,0,0,0,0
7724,Dễ_thương quá cô ơi,1,1,0,0,0
182,"Thằng Việt chờ khi nào thằng Chung xả nước đầu nguồn thì lên truyền_thông hoan_nghênh nữa nhé , dù gì Việt và Chung cũng là anh_em tốt , Chung từng giữ nhà dùm Việt hẳn 1000 năm cơ :)",0,0,0,3,3
8288,chết mẹ rồi Tr Dần ơi . ông thống_đốc bang đã tuyên_bố bỏ người già kh chữa . vậy ông chạy đường nào đây .,3,0,0,0,0
364,con mẹ mày thằng chó đéo đáng làm bố . mẹ mày,3,0,0,0,0
5271,Thằng Trung có con * * * to lắm,2,0,0,0,0
7712,Đức Trung_tuần sau vô rồi hiểu : 3,1,0,0,0,0
7479,10.000 tỷ = 10.000.000.000.000 Vnd .,0,0,0,0,0
7800,Ko chừng các đồng_chí mua phẩm màu về rải ấy :),1,1,0,0,0
741,uy_tín chó gì bọn độc_tài,0,3,0,0,0
7084,Mình thấy page này ích_kỷ thế_nào ấy .,0,0,0,0,0
1966,"Ô có tiên_tri khi nào hết dịch Corona , và khi nào ông chết không ? hay chỉ nói_xàm và xạo",2,0,0,0,0
4923,MV này chất hơn thì đéo xem,2,2,0,0,0
963,Khug xau xi deo vang gja len cau lai ha con di_khug mjeg lok,3,0,0,0,0
917,Thế_mà chúng_nó còn định xây cái 11 ngàn tỉ để chưng_bày mả_bố nó chắc :)),0,3,0,0,0
7131,Chơi riết cái catte tiến lên lẫn_lộn chơi catte mà thấy con hai mừng thấy bà,0,0,0,0,0
7763,😢,0,0,0,0,0
5511,Nó lại dễ vl anh ạ,2,2,0,0,0
4369,"Khau nghiep khong chi doc Ma_con ac , day la_tinh cach cua con nguoi hay_Sao , , ? ? ?",1,0,0,0,0
8852,Anh Trong a hay ăn thì để_ý vào,1,0,0,0,0
3659,Huế Đêm trung_thu em xách lồn đi chơi : v,3,0,0,0,0
5648,Trần_Ngọc_Dương dm het fan cung roi nha,2,0,0,0,0
3192,"Ông xạo quá đi ông ơi , nói_chuyện tào_lao , già rồi_sao mà xạo dữ vậy trời ?",3,0,0,0,0
7694,Ba gà,1,1,0,0,0
7488,Mê phải rồi : v,0,0,0,0,0
8707,Nguyễn_Thư,0,0,0,0,0
4713,Cuộc_sống thú_vị hơn khi bạn xamlol,2,0,0,0,0
306,Vui lo ` ng Tien_Tri_Khi na ` o ong Tran_Da ` n chet ?,3,0,0,0,0
5414,Quần như c *,0,0,0,0,0
5806,4 năm rồi à,1,1,0,0,0
5364,éo nha liu liu,0,0,0,0,0
7208,Xa Hoi_Bai_Lui ?,0,0,0,0,0
2497,Chí_Nhân đuỹ moẹ :)))))),3,0,0,0,0
2638,"Khánh Sky chẳng_nhẽ tao lại nói_thẳng ra là thằng "" cạn tàu gáo máng "" k - icm ? :)",3,0,0,0,0
9486,Có bao_nhiêu tao lấy hết,1,1,0,0,0
9259,Đc của ló anh ơi,1,1,0,0,0
2577,mày về đái lên bàn_thờ nhà mày đi ad :)) xong lúc đó họ_hàng khen mày giỏi ( vì từ trước đến nay chưa ai làm được thế ) hay chửi mày ngu =))))),3,0,0,0,0
5128,hiếp tao,2,0,0,0,0
2573,"phải thế mới me được mấy thằng lồn vi_phạm luật giao_thông chứ , bắt hết con_mẹ tụi nó đi mấy anh ơi .",3,3,0,0,0
8956,Chưa bao_giờ thấy MC cười nhiều như vậy,1,0,0,0,0
7821,thuyết_phục cực_kì,1,1,0,0,0
3116,Vì thầy xạo lol nè,2,0,0,0,0
2949,Đm crush :),2,0,0,0,0
3221,Phạm_Văn_Lộc vãi lol lộc,2,0,0,0,0
8205,Ngộp ngạt thì lên rừng mà ở nha anh,1,0,0,0,0
1428,Mày có loz hả,3,0,0,0,0
3311,"Kệ mẹ mấy thằng bị nhồi_sọ chửi ad , càng đông càng khai_sáng đuoc , tạo cơ_duyên đến với dân_chủ , văn_minh , ..",3,3,0,0,0
9304,Nhà linh ở Hậu giang.khong phải ở Sài_Gòn .,1,0,0,0,0
4334,Hôm_nay admin mày chửi đúng lắm ! Yên_lặng đáng sợ,1,0,0,0,0
7695,Hãnh_diện về ng thầy có tâm nhất của năm .,1,1,0,0,0
8347,30 % hiểu và họ lên tiếng,0,1,0,0,0
6999,Sói : chụp chưa thêa nhở ? ?,1,0,0,0,0
1207,Lão phét,0,0,0,0,0
9291,Chị trang_điểm kiểu này nhìn cứ như gái 18 luôn á ta,1,0,0,0,0
2274,"Theo ý thằng ad là : cứ hùng_hồn qua trung_quốc mà bảo : mày xả đập cho tao , ko tao sẽ ném boom mày ._Ad mộng_du",2,0,0,2,0
6412,Đức Mạnh Chu ok nha bạn,1,0,0,0,0
9917,Chị ơi tiền đó chị để làm từ_thiện đi chị,1,0,0,0,0
3826,Mầm_mống tai_họa của xã_hội,3,3,0,0,0
489,Như một Con điên ...,3,0,0,0,0
2669,"bò đỏ đâu ròi , cho tôi thấy cánh_tay của các bạn nào :))",3,3,0,0,0
464,"@ Bé Hoan_Banana tự_nhiên kêu nó câm , m có vấn_đề về thần_kinh k",3,0,0,0,0
2720,Trần_Nhật_🙂 ủa tao nhai lai của ai . M lạ lồn thế ._Đmm lướt lại cmt xem tòan mấy thánh kêu sống chậm thôi sống nhanh quá ak hay m cx nằm trong số cmt đấy r m quay ra ns tao,3,0,0,0,0
1272,"Thôi má ơi khỔ quá ... má dạng háng từ vn qua tận bên mĩ , hết quan ta lại tới quan tây , gái 3 / toàn zay hết quá thất_vọng",3,3,0,2,0
476,Bò đỏ nó yêu_thương bố tàu còn không hết mà ghét gì chớ,3,3,0,3,3
1023,Cho xin địa_chỉ ... tao gửi ít đồ cho thần_tượng của tao ... nhà mầy chỗ nào cờ hó,3,0,0,0,0
5692,Đéo nào đoạn đánh răng tởm vl mà lâu vc 😂,3,3,0,0,0
3162,chính_thức unlike cái page phản_động xàm loz này,0,3,0,0,0
7480,"Nghỉ ăn bánh_mì , báo NN giờ toàn thế không hè",0,0,0,0,0
9688,Lan trinh nha bạn,1,0,0,0,0
9547,Lâm_Đình_Khoa buồn_cười vcl hahhaaa,2,0,0,0,0
4823,Dị dùm,0,0,0,0,0
5122,khốn_nạn,0,0,0,0,0
6727,xin_lỗi thầy 😭,1,1,0,0,0
9540,Nói thì nhiều làm chẳn được bao_nhiêu kém học_thức quá,3,3,0,0,0
2955,"2 cái thằng mọi_rợ này phải cho nó ở tù mục_xương thì nó mới tởn ! Chứ cho bọn nó ở tù có vài năm , bọn nó đéo có sợ đâu !",3,0,0,0,0
4681,Cần đéo j quan_tâm miệng đời,2,2,0,0,0
959,Anh_Minh chậm cái địt bầm m,3,0,0,0,0
2489,Mấy thằng cứ cực_kì thuyết_phục k chán à hay_là k có não vậy ! ! !,3,3,0,0,0
4343,Vòng tiền xoay vòng lo nhìu mặt_khác của xã_hội chứ đâu lo cho mỗi bạn ._Vd tiền xây biệt phủ tiền cho con đi du_học ...,0,1,0,0,0
9126,Hoàng_Yến đâu trêu thế =)))) b chưa xem qcao lẩu phan à,1,0,0,0,0
617,"noi dong cham toi ban tot 16 chu vang la bi ghep toi phan_dong , , , roi co ca dam dlv ngu ngoc tre trau cung vo goi la phan dong viet tan potay luon",0,2,0,0,2
3884,vcl bôi cứt_mũi,2,2,0,0,0
7384,Châu_Châu mắc cười thiệt đmm :)),1,0,0,0,0
5430,Mịa mất tiền mua mạng hôm_qua thì lag vl hôm_nay mượt đc 1 chút thì đọc đc tin này chắc tháng sau t cắt mẹ nó mạng đi,2,0,0,0,0
5783,"có ai biết làm cách nào để tìm lại được , đồng_đội , đồng_chí , hay bạn_hữu cùng đơn_vị của người trong bức ảnh không .",1,1,0,0,0
4971,"lâu_lâu bới lên kiếm cái chửi , xong về nhận tiền từ bọn 3 que thì tội_gì ko bới",3,3,0,0,0
3898,Con bóng ? ?,3,3,0,0,0
8684,Chui bac ki coi_chừng hôi hân ko kip,2,2,0,2,0
1976,Sam Bé Bố mày đéo có tư_cách ở đây ! Bố chửi thẳng cái thằng mặt lìn như mày đấy ! Tay nhanh hơn não,3,0,0,0,0
9023,"vậy thì cần source nhiều lắm ông , phải đi thực_tế mới đáng tin ông ạ : 3",1,0,0,0,0
4648,"Đi bắt_cóc tại quốc_gia người_ta đã không có_mặt_mũi nào rồi . Giờ tiền thuê máy_bay còn quịt ._Nhục mặt quá , thế_này vị_thế VN lại cắm_đầu rồi :))",0,0,0,3,0
3113,đi học mà xâm hình Thầy lol,3,0,0,0,0
6843,Nguyễn_Tường Hải_Âu chọi tui bà làm trend này từ lúc mới đẻ,1,0,0,0,0
7333,Chúng_tôi yêu_quý bạn Châu_Bùi_ạ <3 tham_gia nhóm để cùng nhau chia_sẻ chuyện làm đẹp nhé,1,1,0,0,0
383,Thầy Lol bữa kêu ko reaction nữa sau vụ Hương_Ly r mà 😂 😂,2,0,0,0,0
3988,Anh_Thư mấy lần đag bú cho chồng c cũng hay cười dị á 🙂 cái giờ c thèm ổng đ ’ cho c bú nữa 😭,2,0,0,0,0
5261,Cứ có tiền là muốn lz cũg đc à :)),0,0,0,0,0
240,Như_Quỳnh Bệnh từ trong cái nhân_cách rồi pạn 🤷 ‍ ♀ ️,3,0,0,0,0
6113,toàn dân công_giáo,3,3,3,0,0
7026,Ngọc Liên nc nv nha homie :))),1,0,0,0,0
7500,Nguyễn_Việt_Đức chắc lây từ Nhung k b ?,1,0,0,0,0
4240,Hanh Viet tôi thấy 1 bông hoa giữa 1 vùng cứt,2,0,0,0,0
672,Đụ_mẹ a be,2,0,0,0,0
9672,Hà_Annh =)) cầu_giấy thất_thủ r,1,0,0,0,0
7524,rửa nách cho tiểu tiểu đi anh ba,2,2,0,0,0
1231,"Con này ko bị mới_lạ , may_mà về sớm đấy",2,0,0,0,0
5530,"sao anh Độ sói không đóng MV của MTP nhỉ , nó lại chả sang vãi lồn",2,2,0,0,0
2736,"Càng đọc càng tức con quỷ đó ._Bây_giơ vì nó bao nhiu ng chuẩn_bị thất_nghiệp , người gia thì lo_sợ hoang_mang , bao nhiu chủ Doanh_nghiệp đợt này tiu luôn . Thứ gì đâu ak",3,0,0,0,0
4408,Nguyễn_Khánh_Nghĩ chán vlol,2,2,0,0,0
68,Tưởng_Xuân_Hiển vcl ba chó : vvv,3,0,0,0,0
4819,Ĩ khùng 😑,3,3,0,0,0
9339,Vĩ Phạm_tấm này m đẹp nhất r đó,1,0,0,0,0
190,ghét mấy thằng lìn quay dọc vl,2,0,0,0,0
4480,Phước_Ngọc Nguyễn_đcm =))))))))))))),2,2,0,0,0
8689,Liêm sĩ gì tầm này,1,1,0,0,0
5150,Không giống ai,0,0,0,0,0
1341,"Nó đang tự chửi nó , lấy chồng còn ( sinh con ) ủa mà nó đẻ được không ta ? Vì nó là quỷ rồi ! ... bọn bay thua con chó là con_người thô_tục từ_thiện áp_phe còn phước không ?",3,0,0,0,0
7145,Poppy is the best,0,0,0,0,0
7955,"3 . điều mà ai cũng biết , xây_dựng ở vn luôn gian_dối , từ lúc đấu_thầu cho tới lúc lắp wc",1,1,0,0,0
5738,Link em_gái ngon_ngọt nước nè bao phê luôn,2,2,0,0,0
4185,Nó lại được vãi lòn,0,0,0,0,0
2397,Cái con này sao xe bắt chó kg bắt nó giùm cái,3,0,0,0,0
8267,có ngày ko vào fb mất bố nó fan cứng a zai,1,0,0,0,0
2574,L * * mày cho chó nó còn không Liếm nữa có đâu mà mày đưa lộn cho người_ta ăn con thú_vật đầu_thai,3,0,0,0,0
9912,Giống như tú cho abe blu,1,0,0,0,0
3145,"Cái miệng khẩu nghiệp , con này nó tạo nghiệp không để phúc_đức cho con nó",3,0,0,0,0
2160,Trường_Giang ý mình là họ đều không có ý_thức như nhau cả .. biết mình có mang bệnh trong ng mà chẳng chịu đi cách_li rồi mang mầm bệnh trong người đi lây sang cho ng khác tội cho ng ta lắmm,1,2,0,0,0
9843,Hà_Phương của m =))))))),1,0,0,0,0
6687,Nay chị dẹp quá,1,1,0,0,0
6667,Quả nhạc nghe tội thực_sự 😆,1,1,0,0,0
7248,Hoàng_HuyTiến_Đạt,1,0,0,0,0
7152,Thầy ơi bọn này khịa nè :)) Mà cho em xin tên YT mới ạ .,1,1,0,0,0
6487,phân vẫn giữa chọn trường ĐH ở HN và HCM,1,1,0,0,0
1956,m nói_láo chứ ai,2,0,0,0,0
9557,mua về dùng dần đê,1,1,0,0,0
4657,Bênh bênh cái đéo,0,0,0,0,0
4898,đấm xàm loinf,3,3,0,0,0
5785,Chương_trình quảng_cáo xin đc bắt_đầu,1,1,0,0,0
4887,"bảo yêu nước , thương nước , xong đi du_lịch về lây bệnh cho nước mà là yêu nước à :)) đi du_lịch về thì tự biết khai_báo cách_li đi ... đằng này thì ... nếu nhiều tiền quá kb lri thì đi làm từ_thiện đê lại còn du ms chả lịch : 3",1,0,0,1,0
3556,Giống nhau như 2 giọt nước . Mà mỗi cái là 1 giọt nước_mắt với 1 giọt nước 💩 thôi ạ 😂 😂,2,2,0,0,0
1187,Người Bắc_kỳ họ có khái_niệm . Hy_sinh đời bố củng_cố đời con ._Đụng đến chén cơm nhà nó mà . Cầu_mong sao nó đi sớm hơn .,3,3,0,2,0
9196,Má 3 OK quá ... Má ơi 0903116878 mobi,1,0,0,0,0
5675,Cho tao hỏi miền ngoài là miền đéo gì vậy 😄,2,2,0,3,0
139,"Ồ , tự_nhiên add làm e nhớ mấy ông áo_vàng cho lính đánh_xe taxi chặn đường để bắt sai làn :)))",3,3,0,0,0
7699,Khaii giảng nè 😁,1,1,0,0,0
8093,Già mà non quá =)),0,0,0,0,0
493,đảng con bò,0,0,0,0,3
1177,C.A việt nam mà mượn xe cái mẹ gì . Mấy ông công_an phường ở SG toàn thấy cướp_giật là chạy lên lề trốn liền . Sài_Gòn nhiều chốt dân_phòng vậy_mà ngày nào cũng xảy ra cướp_giật mà toàn là hiệp_sĩ bắt cướp không à . Mấy ông dân_phòng chả biết để làm_gì nữa ._Haizz .,0,3,0,0,0
